,Mujeres de 12-49,Poblacion Total,Poblacion de 0 a 5,Personas c/religion,Personas Casadas,Personas Ocupadas,Prom. Grado Escolar,Personas C/Servicio de Salud
349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,15.456863657515123,14.0,7.459091211939503,13.0,4.0,10.0,9.75,11.0
352,10.0,39.0,7.459091211939503,26.0,16.0,20.0,11.56,23.0
353,15.456863657515123,32.0,7.459091211939503,47.675835426737876,15.0,14.0,10.43,20.0
354,15.456863657515123,37.0,7.459091211939503,31.0,18.0,20.0,7.82,24.0
355,4.0,21.0,7.459091211939503,47.675835426737876,7.0,7.0,11.4,20.0
356,8.0,31.0,7.459091211939503,31.0,12.0,14.0,8.88,22.0
357,5.0,18.0,7.459091211939503,17.0,10.0,10.0,11.2,14.0
358,7.0,33.0,7.459091211939503,47.675835426737876,15.0,18.0,11.63,29.0
359,3.0,13.0,7.459091211939503,13.0,8.0,8.0,10.45,10.0
360,4.0,23.0,0.0,23.0,10.0,17.0,9.5,14.0
361,15.456863657515123,4.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
362,15.456863657515123,36.0,7.459091211939503,34.0,11.0,18.0,10.75,24.0
363,15.456863657515123,6.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
364,15.456863657515123,21.0,7.459091211939503,47.675835426737876,12.0,11.0,13.28,15.0
365,15.456863657515123,17.0,0.0,16.0,10.0,10.0,9.8,15.0
366,9.0,33.0,7.459091211939503,29.0,10.0,13.0,12.43,22.0
367,15.456863657515123,12.0,0.0,12.0,8.0,5.0,10.89,10.0
368,15.456863657515123,3.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,15.456863657515123,26.0,7.459091211939503,47.675835426737876,11.0,16.0,10.72,25.0
371,23.0,94.0,10.0,69.0,44.0,43.0,8.34,48.0
372,29.0,101.0,16.0,87.0,45.0,40.0,8.56,64.0
373,8.0,20.0,0.0,19.0,12.0,11.0,10.79,15.0
374,15.456863657515123,39.0,7.459091211939503,47.675835426737876,20.0,18.0,10.06,29.0
375,15.456863657515123,44.0,7.459091211939503,44.0,16.0,21.0,11.0,26.0
376,10.0,46.0,7.459091211939503,40.0,19.0,23.0,10.08,27.0
377,15.456863657515123,49.0,7.459091211939503,47.675835426737876,23.0,20.0,9.97,35.0
378,13.0,50.0,7.459091211939503,50.0,27.0,26.0,10.88,40.0
379,8.0,47.0,7.459091211939503,47.0,18.0,26.0,11.52,25.0
380,3.0,12.0,7.459091211939503,47.675835426737876,8.0,7.0,10.0,10.0
381,15.456863657515123,52.0,7.459091211939503,44.0,25.0,18.0,7.43,38.0
382,15.456863657515123,37.0,7.459091211939503,30.0,12.0,13.0,8.44,26.0
383,10.0,31.0,7.459091211939503,31.0,16.0,14.0,8.15,20.0
384,7.0,31.0,7.459091211939503,31.0,15.0,23.0,11.21,23.0
385,15.456863657515123,35.0,7.459091211939503,31.0,12.0,15.0,8.43,26.0
386,15.456863657515123,35.0,3.0,33.0,12.0,16.0,9.58,27.0
387,15.456863657515123,12.0,0.0,12.0,23.416772057729503,6.0,7.82,12.0
388,13.0,45.0,7.0,37.0,18.0,21.0,7.88,23.0
390,10.0,34.0,7.459091211939503,47.675835426737876,19.0,21.0,8.93,22.0
391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,15.456863657515123,33.0,7.459091211939503,17.0,18.0,10.0,9.07,29.0
393,33.0,147.0,10.0,89.0,68.0,65.0,8.71,107.0
394,10.0,40.0,7.459091211939503,23.0,12.0,20.0,9.97,30.0
395,15.456863657515123,45.0,0.0,35.0,29.0,25.0,9.62,36.0
396,6.0,23.0,7.459091211939503,18.0,12.0,9.0,10.9,12.0
397,15.456863657515123,20.0,7.459091211939503,47.675835426737876,10.0,9.0,8.0,16.0
398,15.456863657515123,31.0,0.0,22.0,16.0,20.0,12.27,27.0
399,5.0,22.0,7.459091211939503,47.675835426737876,11.0,11.0,11.45,19.0
400,15.456863657515123,35.0,7.459091211939503,47.675835426737876,12.0,25.0,10.45,24.0
401,18.0,80.0,12.0,43.0,32.0,35.0,8.49,58.0
402,8.0,32.0,0.0,24.0,14.0,17.0,10.17,22.0
403,15.456863657515123,63.0,7.459091211939503,39.0,32.0,29.0,8.3,39.0
404,15.456863657515123,41.0,7.459091211939503,28.0,24.0,21.0,10.3,30.0
405,15.456863657515123,24.0,7.459091211939503,47.675835426737876,14.0,9.0,9.11,14.0
406,15.456863657515123,16.0,0.0,15.0,8.0,9.0,7.77,10.0
407,11.0,32.0,7.459091211939503,23.0,19.0,18.0,14.38,30.0
408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,15.456863657515123,4.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
410,15.456863657515123,3.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,15.456863657515123,6.0,0.0,6.0,4.0,24.873125185625184,9.0,6.0
415,241.0,830.0,86.0,47.675835426737876,386.0,422.0,11.79,617.0
416,14.0,40.0,7.459091211939503,47.675835426737876,21.0,27.0,14.68,29.0
417,8.0,41.0,7.459091211939503,33.0,22.0,21.0,7.53,29.0
418,0.0,7.0,0.0,7.0,23.416772057729503,3.0,8.71,5.0
419,15.456863657515123,52.0,7.459091211939503,48.0,24.0,24.0,14.0,42.0
420,4.0,25.0,7.459091211939503,23.0,18.0,10.0,15.52,14.0
421,4.0,25.0,7.459091211939503,25.0,14.0,8.0,15.06,21.0
422,3.0,20.0,7.459091211939503,47.675835426737876,10.0,11.0,13.13,16.0
423,0.0,6.0,0.0,5.0,4.0,24.873125185625184,15.67,5.0
424,7.0,21.0,0.0,47.675835426737876,10.0,14.0,10.0,18.0
425,4.0,18.0,0.0,16.0,8.0,10.0,9.5,16.0
426,15.456863657515123,38.0,7.459091211939503,47.675835426737876,16.0,17.0,8.75,31.0
427,8.0,21.0,0.0,14.0,12.0,8.0,10.06,21.0
428,15.456863657515123,78.0,9.0,68.0,32.0,35.0,8.98,62.0
429,15.456863657515123,11.0,0.0,11.0,4.0,5.0,13.56,7.0
430,10.0,38.0,7.459091211939503,47.675835426737876,15.0,21.0,11.61,35.0
431,15.456863657515123,108.0,14.0,47.675835426737876,40.0,49.0,9.29,84.0
432,13.0,32.0,7.459091211939503,47.675835426737876,8.0,25.0,10.07,24.0
433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,5.0,20.0,0.0,14.0,12.0,17.0,8.1,17.0
435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,15.456863657515123,29.0,7.459091211939503,28.0,11.0,15.0,14.76,19.0
437,15.456863657515123,16.0,7.459091211939503,15.0,5.0,8.0,11.29,15.0
438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,15.456863657515123,9.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
441,15.456863657515123,36.0,7.459091211939503,36.0,13.0,16.0,8.5,15.0
442,15.456863657515123,25.0,7.459091211939503,47.675835426737876,10.0,15.0,10.5,17.0
443,6.0,17.0,7.459091211939503,16.0,8.0,7.0,10.17,10.0
444,15.456863657515123,29.0,7.459091211939503,47.675835426737876,13.0,20.0,12.74,27.0
445,15.456863657515123,34.0,7.459091211939503,34.0,18.0,18.0,11.52,32.0
446,15.456863657515123,6.0,0.0,6.0,23.416772057729503,3.0,12.4,4.0
447,15.456863657515123,43.0,7.459091211939503,37.0,18.0,17.0,11.35,37.0
448,15.456863657515123,32.0,7.459091211939503,47.675835426737876,15.0,16.0,10.39,26.0
449,15.456863657515123,8.0,7.459091211939503,7.0,4.0,24.873125185625184,13.2,5.0
450,3.0,19.0,3.0,18.0,11.0,9.0,12.82,16.0
451,15.456863657515123,19.0,7.459091211939503,16.0,11.0,10.0,10.8,18.0
452,5.0,31.0,7.459091211939503,29.0,12.0,22.0,9.65,27.0
453,9.0,39.0,7.459091211939503,29.0,20.0,20.0,10.1,32.0
454,15.456863657515123,20.0,7.459091211939503,18.0,8.0,11.0,13.0,14.0
455,15.456863657515123,10.0,0.0,10.0,0.0,4.0,9.5,43.27141300936098
456,8.0,54.0,7.459091211939503,39.0,25.0,35.0,9.38,46.0
457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,18.0,72.0,11.0,61.0,33.0,30.0,10.09,60.0
459,15.456863657515123,35.0,7.459091211939503,35.0,17.0,16.0,11.28,32.0
460,15.456863657515123,77.0,7.0,54.0,35.0,40.0,10.3,68.0
461,15.456863657515123,187.0,19.0,140.0,86.0,98.0,9.05,159.0
462,15.456863657515123,44.0,7.459091211939503,36.0,20.0,29.0,10.28,33.0
463,15.456863657515123,88.0,12.0,79.0,45.0,46.0,8.49,72.0
464,6.0,18.0,7.459091211939503,13.0,4.0,9.0,9.5,15.0
465,11.0,48.0,7.459091211939503,39.0,15.0,27.0,8.9,35.0
466,11.0,51.0,7.459091211939503,50.0,29.0,25.0,8.26,47.0
467,15.456863657515123,15.0,7.459091211939503,15.0,6.0,8.0,6.54,12.0
468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,9.0,33.0,7.459091211939503,21.0,18.0,12.0,10.5,28.0
470,15.456863657515123,54.0,8.0,38.0,26.0,17.0,7.92,45.0
471,33.0,140.0,13.0,92.0,59.0,67.0,8.86,112.0
472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,15.456863657515123,8.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
475,4.0,19.0,7.459091211939503,19.0,10.0,13.0,9.11,17.0
476,4.0,19.0,7.459091211939503,18.0,12.0,11.0,11.0,12.0
477,6.0,30.0,7.459091211939503,29.0,16.0,17.0,12.42,10.0
478,15.456863657515123,4.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
479,15.456863657515123,2.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
480,3.0,11.0,0.0,11.0,6.0,7.0,13.8,11.0
481,3.0,12.0,0.0,47.675835426737876,4.0,5.0,13.55,11.0
482,8.0,25.0,7.459091211939503,25.0,16.0,12.0,11.22,20.0
483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,15.456863657515123,11.0,0.0,11.0,7.0,7.0,10.45,9.0
485,15.456863657515123,11.0,0.0,11.0,7.0,4.0,14.33,7.0
486,15.456863657515123,52.0,7.0,46.0,19.0,25.0,12.43,28.0
487,3.0,10.0,0.0,8.0,4.0,9.0,15.0,10.0
488,15.456863657515123,39.0,7.459091211939503,39.0,18.0,16.0,11.48,23.0
489,6.0,26.0,7.459091211939503,26.0,12.0,16.0,11.13,25.0
490,18.0,63.0,7.459091211939503,58.0,28.0,41.0,12.31,49.0
491,15.456863657515123,21.0,0.0,47.675835426737876,10.0,8.0,9.83,16.0
492,15.456863657515123,10.0,3.0,47.675835426737876,5.0,4.0,13.71,3.0
493,4.0,35.0,7.459091211939503,47.675835426737876,19.0,18.0,9.33,23.0
494,15.456863657515123,15.0,0.0,47.675835426737876,4.0,9.0,13.6,14.0
495,5.0,33.0,7.459091211939503,32.0,16.0,13.0,10.61,23.0
496,6.0,17.0,3.0,15.0,8.0,7.0,12.58,17.0
497,15.456863657515123,3.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
498,15.0,46.0,3.0,37.0,14.0,18.0,10.13,21.0
499,15.456863657515123,46.0,7.459091211939503,46.0,19.0,20.0,9.91,32.0
500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,15.456863657515123,40.0,7.459091211939503,37.0,18.0,13.0,10.66,29.0
502,15.456863657515123,40.0,7.459091211939503,32.0,15.0,15.0,11.81,23.0
504,4.0,11.0,7.459091211939503,10.0,3.0,7.0,12.89,11.0
505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,15.456863657515123,7.0,0.0,7.0,23.416772057729503,3.0,13.33,43.27141300936098
507,3.0,11.0,7.459091211939503,7.0,6.0,8.0,9.75,7.0
508,15.456863657515123,2.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
509,15.456863657515123,6.0,0.0,5.0,3.0,4.0,12.33,6.0
510,15.456863657515123,6.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
511,15.456863657515123,12.0,0.0,47.675835426737876,4.0,9.0,8.4,8.0
512,9.0,23.0,7.459091211939503,23.0,12.0,13.0,9.95,22.0
513,15.456863657515123,7.0,7.459091211939503,47.675835426737876,23.416772057729503,4.0,10.33,43.27141300936098
514,15.456863657515123,2.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
515,15.456863657515123,26.0,7.459091211939503,26.0,12.0,9.0,11.6,18.0
516,15.456863657515123,11.0,0.0,7.0,4.0,8.0,8.55,8.0
517,15.456863657515123,13.0,7.459091211939503,13.0,4.0,9.0,10.64,10.0
518,15.456863657515123,12.0,7.459091211939503,12.0,8.0,9.0,13.8,8.0
519,15.456863657515123,26.0,7.459091211939503,47.675835426737876,10.0,15.0,11.45,17.0
520,15.456863657515123,44.0,7.459091211939503,36.0,24.0,22.0,11.11,35.0
521,15.456863657515123,25.0,0.0,20.0,12.0,16.0,12.05,24.0
522,0.0,10.0,0.0,10.0,8.0,9.0,15.6,10.0
523,15.456863657515123,9.0,0.0,9.0,6.0,7.0,11.0,8.0
524,4.0,17.0,7.459091211939503,17.0,8.0,9.0,12.62,13.0
525,9.0,43.0,7.0,47.675835426737876,24.0,24.0,12.0,43.0
526,15.456863657515123,22.0,7.459091211939503,21.0,13.0,8.0,12.33,21.0
527,0.0,6.0,0.0,6.0,4.0,5.0,12.33,6.0
528,15.456863657515123,19.0,7.459091211939503,14.0,8.0,9.0,10.19,14.0
529,6.0,23.0,0.0,16.0,11.0,11.0,11.55,17.0
530,10.0,43.0,7.459091211939503,41.0,22.0,25.0,11.76,37.0
531,4.0,12.0,0.0,6.0,3.0,4.0,11.45,9.0
532,4.0,8.0,7.459091211939503,8.0,4.0,3.0,7.57,6.0
533,15.456863657515123,16.0,7.459091211939503,47.675835426737876,7.0,8.0,12.46,9.0
535,15.456863657515123,2.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
536,3.0,16.0,0.0,47.675835426737876,6.0,8.0,11.88,13.0
537,0.0,4.0,0.0,4.0,23.416772057729503,4.0,11.0,43.27141300936098
538,15.456863657515123,7.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
539,4.0,10.0,0.0,47.675835426737876,23.416772057729503,4.0,12.78,10.0
540,3.0,9.0,0.0,9.0,4.0,5.0,14.11,5.0
541,15.456863657515123,9.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
542,15.456863657515123,15.0,0.0,13.0,4.0,11.0,10.64,11.0
543,15.456863657515123,14.0,0.0,47.675835426737876,6.0,24.873125185625184,12.0,10.0
544,15.456863657515123,16.0,0.0,14.0,6.0,7.0,10.5,15.0
545,5.0,23.0,7.459091211939503,16.0,14.0,18.0,13.11,23.0
546,3.0,13.0,7.459091211939503,47.675835426737876,8.0,10.0,15.5,12.0
547,15.456863657515123,1.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
548,15.456863657515123,24.0,7.459091211939503,22.0,15.0,14.0,10.0,15.0
549,5.0,28.0,7.459091211939503,27.0,13.0,13.0,10.24,26.0
550,15.456863657515123,29.0,7.459091211939503,26.0,12.0,11.0,10.25,29.0
551,16.0,52.0,3.0,43.0,12.0,26.0,9.76,52.0
552,5.0,27.0,7.459091211939503,20.0,13.0,19.0,9.81,27.0
553,15.456863657515123,21.0,0.0,47.675835426737876,13.0,16.0,9.55,21.0
554,15.456863657515123,16.0,0.0,10.0,10.0,14.0,8.69,16.0
555,5.0,21.0,7.459091211939503,47.675835426737876,10.0,11.0,11.24,13.0
556,15.456863657515123,7.0,7.459091211939503,6.0,23.416772057729503,24.873125185625184,10.0,7.0
557,10.0,33.0,7.459091211939503,33.0,17.0,16.0,11.15,18.0
558,6.0,25.0,7.459091211939503,24.0,10.0,13.0,10.95,16.0
559,6.0,21.0,7.459091211939503,15.0,10.0,17.0,9.39,21.0
560,8.0,29.0,7.459091211939503,47.675835426737876,9.0,24.0,10.15,26.0
561,10.0,46.0,7.459091211939503,37.0,16.0,33.0,7.6,43.0
563,17.0,68.0,12.0,60.0,31.0,32.0,8.46,56.0
564,15.456863657515123,12.0,7.459091211939503,12.0,6.0,6.0,12.5,11.0
565,6.0,34.0,7.459091211939503,31.0,16.0,21.0,12.63,26.0
566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,42.0,150.0,18.0,121.0,59.0,68.0,9.9,128.0
568,15.456863657515123,53.0,7.459091211939503,43.0,30.0,24.0,11.43,47.0
569,15.456863657515123,181.0,23.0,159.0,74.0,81.0,9.41,135.0
570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,15.456863657515123,71.0,11.0,60.0,23.0,32.0,10.24,52.0
572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,6.0,29.0,7.459091211939503,29.0,12.0,18.0,10.5,16.0
574,15.456863657515123,131.0,23.0,122.0,55.0,71.0,9.51,101.0
575,29.0,105.0,21.0,99.0,44.0,64.0,9.81,73.0
576,28.0,91.0,11.0,90.0,42.0,56.0,9.79,58.0
577,15.456863657515123,11.0,0.0,11.0,6.0,10.0,8.82,11.0
578,15.456863657515123,53.0,7.0,47.675835426737876,22.0,22.0,9.8,41.0
579,15.456863657515123,42.0,7.459091211939503,42.0,17.0,24.0,10.24,34.0
580,13.0,44.0,7.459091211939503,41.0,20.0,25.0,8.27,28.0
581,11.0,41.0,7.459091211939503,41.0,14.0,29.0,9.8,29.0
582,15.456863657515123,40.0,7.459091211939503,40.0,18.0,29.0,9.48,27.0
583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,15.456863657515123,9.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
585,7.0,19.0,7.459091211939503,17.0,9.0,11.0,11.07,16.0
586,15.456863657515123,11.0,7.459091211939503,7.0,8.0,6.0,9.89,10.0
587,45.0,149.0,16.0,111.0,61.0,67.0,9.39,116.0
588,15.456863657515123,37.0,7.459091211939503,33.0,28.0,25.0,7.74,22.0
589,15.456863657515123,15.0,7.459091211939503,15.0,8.0,10.0,9.5,5.0
590,7.0,31.0,8.0,21.0,13.0,15.0,7.86,21.0
591,15.456863657515123,36.0,7.459091211939503,47.675835426737876,20.0,23.0,8.93,28.0
592,9.0,33.0,7.459091211939503,32.0,14.0,19.0,10.73,27.0
594,15.0,44.0,7.459091211939503,38.0,18.0,25.0,8.65,39.0
595,5.0,12.0,7.459091211939503,47.675835426737876,9.0,10.0,7.8,12.0
596,15.456863657515123,27.0,0.0,47.675835426737876,19.0,19.0,10.88,18.0
597,3.0,14.0,0.0,12.0,9.0,12.0,8.54,7.0
598,14.0,47.0,7.459091211939503,41.0,24.0,32.0,8.69,38.0
599,15.456863657515123,44.0,7.459091211939503,47.675835426737876,19.0,18.0,9.27,30.0
600,15.456863657515123,36.0,7.459091211939503,32.0,12.0,16.0,9.22,28.0
601,15.456863657515123,7.0,0.0,47.675835426737876,6.0,7.0,9.86,4.0
602,15.456863657515123,61.0,7.459091211939503,39.0,32.0,45.0,8.95,46.0
603,11.0,54.0,3.0,35.0,15.0,14.0,6.9,29.0
604,6.0,28.0,7.459091211939503,28.0,16.0,20.0,8.32,15.0
605,15.456863657515123,25.0,7.459091211939503,21.0,13.0,19.0,7.86,20.0
606,15.456863657515123,37.0,7.459091211939503,34.0,19.0,30.0,8.93,31.0
607,10.0,26.0,7.459091211939503,18.0,12.0,16.0,8.17,19.0
608,15.456863657515123,40.0,7.459091211939503,14.0,21.0,14.0,8.52,34.0
609,6.0,26.0,3.0,23.0,16.0,17.0,10.35,17.0
610,15.456863657515123,44.0,0.0,44.0,14.0,23.0,7.19,18.0
611,11.0,41.0,7.459091211939503,35.0,18.0,19.0,8.46,28.0
612,15.456863657515123,15.0,0.0,15.0,7.0,13.0,7.43,8.0
613,15.456863657515123,45.0,7.459091211939503,35.0,18.0,23.0,8.65,36.0
614,6.0,23.0,7.459091211939503,23.0,14.0,13.0,8.42,23.0
615,15.456863657515123,11.0,0.0,11.0,3.0,5.0,5.09,5.0
616,15.456863657515123,26.0,7.459091211939503,47.675835426737876,10.0,14.0,8.11,17.0
617,15.456863657515123,23.0,7.459091211939503,17.0,8.0,16.0,6.88,18.0
618,15.456863657515123,16.0,0.0,12.0,13.0,14.0,6.57,10.0
619,15.456863657515123,30.0,7.459091211939503,28.0,16.0,26.0,10.25,29.0
620,13.0,43.0,7.459091211939503,39.0,25.0,19.0,7.66,37.0
621,8.0,41.0,7.459091211939503,34.0,19.0,28.0,8.48,40.0
622,3.0,16.0,7.459091211939503,15.0,9.0,11.0,8.25,7.0
623,10.0,37.0,7.459091211939503,47.675835426737876,14.0,27.0,7.7,30.0
624,15.456863657515123,62.0,8.0,57.0,29.0,35.0,7.0,46.0
625,5.0,17.0,7.459091211939503,47.675835426737876,7.0,11.0,6.92,15.0
626,15.456863657515123,33.0,7.459091211939503,22.0,20.0,19.0,7.65,19.0
627,9.0,24.0,7.459091211939503,47.675835426737876,10.0,10.0,8.53,19.0
629,3.0,14.0,7.459091211939503,8.0,3.0,6.0,8.36,5.0
630,15.456863657515123,45.0,7.459091211939503,40.0,19.0,23.0,9.78,40.0
631,20.0,63.0,7.459091211939503,49.0,27.0,31.0,8.87,59.0
632,15.0,39.0,7.459091211939503,32.0,12.0,23.0,10.94,27.0
633,15.456863657515123,6.0,0.0,47.675835426737876,23.416772057729503,3.0,15.0,6.0
634,15.456863657515123,32.0,7.459091211939503,47.675835426737876,14.0,15.0,7.48,11.0
635,15.456863657515123,22.0,0.0,6.0,5.0,9.0,7.95,15.0
636,7.0,29.0,7.459091211939503,47.675835426737876,12.0,12.0,9.08,22.0
637,12.0,46.0,7.459091211939503,42.0,16.0,26.0,8.23,37.0
638,14.0,51.0,7.459091211939503,49.0,21.0,28.0,11.3,40.0
639,15.456863657515123,9.0,0.0,9.0,4.0,5.0,10.56,7.0
640,15.456863657515123,35.0,7.459091211939503,47.675835426737876,17.0,12.0,7.5,26.0
641,6.0,34.0,7.459091211939503,47.675835426737876,15.0,19.0,8.36,27.0
642,11.0,38.0,3.0,36.0,13.0,20.0,9.53,33.0
643,15.456863657515123,81.0,7.459091211939503,75.0,39.0,38.0,9.16,67.0
644,15.456863657515123,39.0,7.459091211939503,47.675835426737876,19.0,18.0,7.71,22.0
645,15.456863657515123,38.0,7.459091211939503,47.675835426737876,10.0,17.0,10.04,36.0
646,5.0,25.0,7.459091211939503,14.0,10.0,13.0,12.09,25.0
647,15.456863657515123,34.0,7.459091211939503,28.0,15.0,13.0,8.17,28.0
648,15.456863657515123,82.0,7.459091211939503,78.0,24.0,34.0,8.28,64.0
649,15.456863657515123,14.0,7.459091211939503,14.0,4.0,7.0,7.5,14.0
650,15.456863657515123,35.0,7.459091211939503,28.0,10.0,16.0,11.09,27.0
651,9.0,31.0,7.459091211939503,17.0,11.0,16.0,8.88,26.0
652,5.0,18.0,7.459091211939503,14.0,8.0,8.0,8.67,13.0
653,8.0,47.0,7.459091211939503,47.675835426737876,20.0,24.0,10.68,33.0
654,15.456863657515123,53.0,7.459091211939503,50.0,22.0,26.0,8.07,40.0
655,15.456863657515123,21.0,7.459091211939503,20.0,6.0,6.0,7.42,10.0
656,8.0,23.0,7.459091211939503,20.0,16.0,15.0,9.67,17.0
657,15.456863657515123,46.0,7.459091211939503,37.0,21.0,28.0,9.37,33.0
658,43.0,148.0,12.0,129.0,69.0,64.0,8.79,115.0
660,15.456863657515123,26.0,7.459091211939503,26.0,12.0,11.0,14.21,15.0
661,15.456863657515123,24.0,7.459091211939503,23.0,6.0,12.0,10.83,22.0
662,15.456863657515123,48.0,7.459091211939503,40.0,19.0,17.0,10.31,37.0
663,15.456863657515123,9.0,0.0,9.0,4.0,4.0,9.5,9.0
664,4.0,23.0,7.459091211939503,16.0,8.0,12.0,11.58,16.0
665,7.0,60.0,7.459091211939503,17.0,14.0,16.0,11.27,22.0
666,3.0,17.0,7.459091211939503,16.0,6.0,8.0,10.93,15.0
667,15.456863657515123,36.0,7.459091211939503,35.0,15.0,17.0,10.93,27.0
668,15.456863657515123,46.0,7.459091211939503,34.0,20.0,24.0,10.22,33.0
669,4.0,22.0,7.459091211939503,22.0,11.0,12.0,9.72,21.0
670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,15.456863657515123,2.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
672,15.456863657515123,4.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
673,5.0,22.0,7.459091211939503,22.0,8.0,10.0,9.1,18.0
674,15.456863657515123,43.0,7.459091211939503,33.0,12.0,29.0,8.68,31.0
675,15.456863657515123,19.0,0.0,19.0,8.0,13.0,12.0,19.0
676,3.0,15.0,0.0,47.675835426737876,11.0,8.0,10.77,11.0
677,15.456863657515123,13.0,7.459091211939503,9.0,4.0,3.0,10.33,8.0
678,15.456863657515123,9.0,0.0,47.675835426737876,4.0,5.0,9.71,9.0
679,3.0,19.0,0.0,19.0,10.0,9.0,10.0,17.0
680,5.0,27.0,0.0,25.0,7.0,12.0,10.15,19.0
681,15.456863657515123,9.0,0.0,47.675835426737876,23.416772057729503,9.0,11.89,4.0
682,4.0,21.0,0.0,47.675835426737876,7.0,10.0,10.73,18.0
683,15.456863657515123,38.0,0.0,26.0,13.0,15.0,9.06,27.0
684,15.456863657515123,7.0,0.0,7.0,4.0,4.0,9.43,4.0
685,15.456863657515123,8.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
686,3.0,13.0,7.459091211939503,11.0,8.0,5.0,10.82,9.0
687,4.0,18.0,0.0,47.675835426737876,9.0,8.0,13.81,18.0
688,15.456863657515123,23.0,7.459091211939503,47.675835426737876,13.0,10.0,7.24,20.0
689,8.0,28.0,7.459091211939503,16.0,15.0,17.0,10.16,18.0
690,9.0,56.0,7.459091211939503,48.0,29.0,33.0,8.77,44.0
691,15.456863657515123,2.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
692,15.456863657515123,7.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
693,19.0,54.0,7.459091211939503,46.0,23.0,17.0,8.51,46.0
694,15.456863657515123,5.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,3.0,25.0,7.459091211939503,23.0,16.0,9.0,13.95,24.0
698,15.456863657515123,6.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
