NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,Mujeres de 12-49,Poblacion Total,Poblacion de 0 a 5,Personas c/religion,Personas Casadas,Personas s/religion,Personas Ocupadas,Personas S/Internet,Personas C/Servicio de Salud
Tabasco,2,Cárdenas,97,Ingenio Presidente Benito Juárez,0748,31.772851503188583,72.0,3.0,65.0,36.0,7.0,23.0,13.429552281504792,64.0
Tabasco,2,Cárdenas,97,Ingenio Presidente Benito Juárez,0748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,97,Ingenio Presidente Benito Juárez,0748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,97,Ingenio Presidente Benito Juárez,0748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,97,Ingenio Presidente Benito Juárez,0748,15.0,53.0,4.0,42.0,23.0,11.0,22.0,13.429552281504792,48.0
Tabasco,2,Cárdenas,97,Ingenio Presidente Benito Juárez,0748,7.0,31.0,3.0,79.1235484742101,14.0,14.0,11.0,13.429552281504792,19.0
Tabasco,2,Cárdenas,97,Ingenio Presidente Benito Juárez,0748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,97,Ingenio Presidente Benito Juárez,0748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,97,Ingenio Presidente Benito Juárez,0748,13.0,46.0,4.0,42.0,22.0,4.0,13.0,7.0,38.0
Tabasco,2,Cárdenas,97,Ingenio Presidente Benito Juárez,0748,31.772851503188583,54.0,3.0,47.0,22.0,7.0,16.0,5.0,41.0
Tabasco,2,Cárdenas,97,Ingenio Presidente Benito Juárez,0748,31.772851503188583,7.0,0.0,79.1235484742101,4.0,0.0,5.0,3.0,61.45396904332691
Tabasco,2,Cárdenas,97,Ingenio Presidente Benito Juárez,0748,31.772851503188583,17.0,3.0,13.0,4.0,4.0,4.0,13.429552281504792,11.0
Tabasco,2,Cárdenas,97,Ingenio Presidente Benito Juárez,0748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,97,Ingenio Presidente Benito Juárez,0748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,97,Ingenio Presidente Benito Juárez,0748,31.772851503188583,71.0,5.0,47.0,26.0,24.0,19.0,14.0,35.0
Tabasco,2,Cárdenas,97,Ingenio Presidente Benito Juárez,0752,10.0,43.0,4.0,42.0,21.0,9.906078158222744,19.0,13.429552281504792,31.0
Tabasco,2,Cárdenas,97,Ingenio Presidente Benito Juárez,0752,31.772851503188583,48.0,3.0,41.0,20.0,7.0,26.0,7.0,45.0
Tabasco,2,Cárdenas,97,Ingenio Presidente Benito Juárez,0752,11.0,41.0,5.0,40.0,17.0,9.906078158222744,16.0,13.429552281504792,40.0
Tabasco,2,Cárdenas,97,Ingenio Presidente Benito Juárez,0752,31.772851503188583,33.0,0.0,31.0,14.0,9.906078158222744,15.0,13.429552281504792,29.0
Tabasco,2,Cárdenas,97,Ingenio Presidente Benito Juárez,0752,31.772851503188583,45.0,0.0,41.0,20.0,4.0,33.0,6.0,37.0
Tabasco,2,Cárdenas,97,Ingenio Presidente Benito Juárez,0752,47.0,168.0,12.0,145.0,68.0,23.0,78.0,23.0,106.0
Tabasco,2,Cárdenas,97,Ingenio Presidente Benito Juárez,0752,20.0,70.0,3.0,79.1235484742101,30.0,0.0,36.0,13.0,45.0
Tabasco,2,Cárdenas,97,Ingenio Presidente Benito Juárez,0752,31.772851503188583,52.0,5.0,49.0,22.0,3.0,19.0,13.429552281504792,38.0
Tabasco,2,Cárdenas,97,Ingenio Presidente Benito Juárez,0752,14.0,46.0,3.0,33.0,17.0,13.0,17.0,13.429552281504792,39.0
Tabasco,2,Cárdenas,97,Ingenio Presidente Benito Juárez,0752,31.772851503188583,36.0,3.0,34.0,19.0,9.906078158222744,16.0,3.0,31.0
Tabasco,2,Cárdenas,97,Ingenio Presidente Benito Juárez,0752,8.0,36.0,3.0,24.0,16.0,12.0,15.0,5.0,26.0
Tabasco,2,Cárdenas,97,Ingenio Presidente Benito Juárez,0752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,97,Ingenio Presidente Benito Juárez,0752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,97,Ingenio Presidente Benito Juárez,0752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,97,Ingenio Presidente Benito Juárez,0752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,97,Ingenio Presidente Benito Juárez,0752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,97,Ingenio Presidente Benito Juárez,0752,76.0,266.0,12.0,201.0,114.0,65.0,189.0,54.0,169.0
Tabasco,2,Cárdenas,97,Ingenio Presidente Benito Juárez,0752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,97,Ingenio Presidente Benito Juárez,1110,31.772851503188583,47.0,4.0,42.0,17.0,4.0,32.0,8.0,22.0
Tabasco,2,Cárdenas,97,Ingenio Presidente Benito Juárez,1110,47.0,148.0,10.0,127.0,66.0,20.0,61.0,25.0,102.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0894,30.0,126.0,5.0,112.0,64.0,14.0,54.0,29.0,98.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0894,31.772851503188583,79.0,6.0,66.0,42.0,13.0,41.0,18.0,65.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0894,22.0,93.0,3.0,88.0,29.0,5.0,42.0,22.0,67.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0894,43.0,152.0,10.0,138.0,63.0,14.0,62.0,39.0,118.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0894,31.772851503188583,46.0,5.0,45.0,24.0,9.906078158222744,20.0,10.0,39.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0894,33.0,112.0,8.0,97.0,46.0,15.0,42.0,27.0,85.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0894,46.0,122.0,7.0,115.0,47.0,7.0,63.0,29.0,100.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0894,42.0,141.0,12.0,136.0,66.0,5.0,71.0,29.0,116.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0894,31.772851503188583,37.0,3.0,79.1235484742101,20.0,5.0,14.0,11.0,28.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0894,31.772851503188583,49.0,3.0,45.0,22.0,4.0,23.0,14.0,41.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0894,31.772851503188583,32.0,3.0,29.0,16.0,3.0,18.0,8.0,26.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0894,31.772851503188583,49.0,5.0,35.0,21.0,14.0,24.0,14.0,15.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0894,31.772851503188583,47.0,6.0,45.0,20.0,9.906078158222744,17.0,12.0,29.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0894,16.0,64.0,4.0,57.0,31.0,7.0,19.0,17.0,33.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0894,31.0,110.0,7.0,105.0,49.0,5.0,41.0,19.0,88.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0894,31.772851503188583,34.0,3.0,34.0,12.0,0.0,14.0,7.0,34.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0907,31.772851503188583,88.0,6.0,70.0,36.0,18.0,37.0,19.0,88.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0907,31.772851503188583,64.0,6.0,60.0,28.0,4.0,29.0,16.0,64.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0907,27.0,81.0,6.0,58.0,40.0,23.0,38.0,19.0,64.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0907,31.772851503188583,60.0,3.0,57.0,30.0,3.0,27.0,17.0,60.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0907,22.0,79.0,5.0,72.0,36.0,7.0,32.0,21.0,76.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0907,31.0,115.0,3.0,104.0,47.0,11.0,48.0,19.0,114.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0907,35.0,115.0,6.0,109.0,49.0,6.0,57.0,28.0,115.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0907,37.0,114.0,9.0,111.0,53.0,3.0,50.0,25.0,114.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0907,24.0,81.0,3.0,77.0,38.0,4.0,34.0,18.0,81.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0907,31.772851503188583,66.0,6.0,63.0,24.0,3.0,27.0,11.0,66.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0907,31.772851503188583,78.0,5.0,71.0,32.0,7.0,30.0,17.0,51.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0907,31.772851503188583,36.0,0.0,26.0,17.0,10.0,21.0,7.0,35.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0907,21.0,77.0,7.0,77.0,34.0,0.0,41.0,17.0,77.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0907,31.772851503188583,63.0,4.0,52.0,31.0,11.0,25.0,14.0,40.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0907,31.772851503188583,39.0,3.0,33.0,12.0,6.0,17.0,7.0,12.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0907,3.0,14.0,0.0,79.1235484742101,6.0,9.906078158222744,7.0,3.0,11.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0907,31.772851503188583,75.0,3.0,72.0,28.0,3.0,31.0,22.0,75.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0907,31.772851503188583,112.0,7.0,98.0,54.0,14.0,58.0,29.0,110.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0907,31.772851503188583,90.0,3.0,82.0,36.0,8.0,40.0,24.0,90.0
Tabasco,2,Cárdenas,117,Poblado C-22 Licenciado José María Pino Suárez,0907,8.0,32.0,3.0,32.0,14.0,0.0,10.0,9.0,32.0
Tabasco,2,Cárdenas,123,Poblado C-17 Independencia,1303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,123,Poblado C-17 Independencia,1303,32.0,90.0,6.0,73.0,41.0,17.0,50.0,15.0,72.0
Tabasco,2,Cárdenas,123,Poblado C-17 Independencia,1303,31.772851503188583,73.0,3.0,69.0,37.0,4.0,44.0,9.0,64.0
Tabasco,2,Cárdenas,123,Poblado C-17 Independencia,1303,39.0,147.0,7.0,126.0,66.0,21.0,109.0,33.0,111.0
Tabasco,2,Cárdenas,123,Poblado C-17 Independencia,1303,79.0,232.0,9.0,176.0,92.0,56.0,89.0,39.0,184.0
Tabasco,2,Cárdenas,123,Poblado C-17 Independencia,1303,48.0,187.0,12.0,139.0,79.0,48.0,72.0,45.0,159.0
Tabasco,2,Cárdenas,123,Poblado C-17 Independencia,1303,31.772851503188583,161.0,10.0,143.0,64.0,18.0,85.0,39.0,140.0
Tabasco,2,Cárdenas,123,Poblado C-17 Independencia,1303,42.0,156.0,10.0,138.0,64.0,18.0,116.0,29.0,99.0
Tabasco,2,Cárdenas,123,Poblado C-17 Independencia,1303,40.0,146.0,6.0,100.0,56.0,46.0,78.0,33.0,115.0
Tabasco,2,Cárdenas,123,Poblado C-17 Independencia,1303,31.772851503188583,76.0,4.0,48.0,35.0,28.0,33.0,18.0,43.0
Tabasco,2,Cárdenas,123,Poblado C-17 Independencia,1303,21.0,67.0,3.0,46.0,25.0,21.0,36.0,12.0,39.0
Tabasco,2,Cárdenas,123,Poblado C-17 Independencia,1303,27.0,77.0,8.0,62.0,31.0,15.0,36.0,14.0,58.0
Tabasco,2,Cárdenas,123,Poblado C-17 Independencia,1303,31.772851503188583,37.0,4.0,30.0,16.0,7.0,17.0,8.0,33.0
Tabasco,2,Cárdenas,123,Poblado C-17 Independencia,1303,31.772851503188583,62.0,4.0,38.0,29.0,23.0,25.0,12.0,43.0
Tabasco,2,Cárdenas,123,Poblado C-17 Independencia,1303,56.0,192.0,10.0,148.0,88.0,42.0,95.0,45.0,131.0
Tabasco,2,Cárdenas,123,Poblado C-17 Independencia,1303,57.0,182.0,11.0,170.0,89.0,12.0,84.0,40.0,164.0
Tabasco,2,Cárdenas,123,Poblado C-17 Independencia,1303,22.0,98.0,10.0,84.0,42.0,14.0,51.0,27.0,78.0
Tabasco,2,Cárdenas,123,Poblado C-17 Independencia,1303,31.772851503188583,49.0,5.0,48.0,21.0,9.906078158222744,27.0,7.0,36.0
Tabasco,2,Cárdenas,123,Poblado C-17 Independencia,1303,19.0,68.0,5.0,53.0,32.0,15.0,38.0,19.0,52.0
Tabasco,2,Cárdenas,123,Poblado C-17 Independencia,1303,31.772851503188583,76.0,12.0,46.0,32.0,30.0,37.0,15.0,61.0
Tabasco,2,Cárdenas,123,Poblado C-17 Independencia,1303,31.772851503188583,31.0,3.0,79.1235484742101,18.0,6.0,25.0,9.0,24.0
Tabasco,2,Cárdenas,123,Poblado C-17 Independencia,1303,4.0,11.0,0.0,10.0,7.0,9.906078158222744,10.0,0.0,9.0
Tabasco,2,Cárdenas,123,Poblado C-17 Independencia,1303,32.0,94.0,3.0,83.0,35.0,11.0,71.0,19.0,75.0
Tabasco,2,Cárdenas,123,Poblado C-17 Independencia,1303,20.0,67.0,8.0,45.0,27.0,22.0,24.0,12.0,51.0
Tabasco,2,Cárdenas,123,Poblado C-17 Independencia,1303,26.0,106.0,10.0,91.0,50.0,15.0,31.0,24.0,98.0
Tabasco,2,Cárdenas,123,Poblado C-17 Independencia,1303,20.0,62.0,4.0,57.0,27.0,5.0,44.0,15.0,28.0
Tabasco,2,Cárdenas,123,Poblado C-17 Independencia,1303,23.0,61.0,5.0,53.0,28.0,8.0,46.0,15.0,44.0
Tabasco,2,Cárdenas,123,Poblado C-17 Independencia,1303,31.772851503188583,19.0,0.0,17.0,6.0,9.906078158222744,14.0,4.0,9.0
Tabasco,3,Centla,1,Frontera,0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,3,Centla,1,Frontera,0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,3,Centla,1,Frontera,0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,3,Centla,1,Frontera,0016,31.772851503188583,10.0,0.0,10.0,7.0,0.0,3.0,4.0,10.0
Tabasco,3,Centla,1,Frontera,0355,3.0,12.0,0.0,12.0,8.0,0.0,6.0,5.0,4.0
Tabasco,3,Centla,1,Frontera,0355,38.0,117.0,5.0,112.0,50.0,5.0,43.0,16.0,84.0
Tabasco,3,Centla,1,Frontera,0355,68.0,212.0,12.0,79.1235484742101,95.0,12.0,78.0,50.0,143.0
Tabasco,3,Centla,1,Frontera,0355,6.0,29.0,3.0,27.0,14.0,9.906078158222744,12.0,10.0,4.0
Tabasco,3,Centla,1,Frontera,0355,8.0,36.0,6.0,79.1235484742101,18.0,5.0,13.0,10.0,25.0
Tabasco,3,Centla,1,Frontera,0355,20.0,71.0,6.0,66.0,36.0,5.0,32.0,16.0,18.0
Tabasco,3,Centla,1,Frontera,0355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,3,Centla,1,Frontera,0355,31.772851503188583,69.0,3.0,69.0,33.0,0.0,32.0,15.0,55.0
Tabasco,3,Centla,1,Frontera,0355,40.0,120.0,6.0,109.0,45.0,11.0,37.0,26.0,102.0
Tabasco,3,Centla,1,Frontera,0355,31.772851503188583,135.0,3.0,125.0,60.0,10.0,54.0,25.0,103.0
Tabasco,3,Centla,1,Frontera,0355,56.0,177.0,4.0,165.0,63.0,12.0,73.0,28.0,153.0
Tabasco,3,Centla,1,Frontera,0355,60.0,172.0,5.0,158.0,62.0,14.0,67.0,40.0,161.0
Tabasco,3,Centla,1,Frontera,0355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,3,Centla,1,Frontera,0355,31.772851503188583,62.0,6.0,62.0,27.0,0.0,22.0,12.0,29.0
Tabasco,3,Centla,1,Frontera,0355,31.772851503188583,99.0,8.0,98.0,42.0,9.906078158222744,34.0,24.0,78.0
Tabasco,3,Centla,1,Frontera,0355,50.0,166.0,6.0,166.0,72.0,0.0,66.0,30.0,145.0
Tabasco,3,Centla,1,Frontera,0355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,3,Centla,1,Frontera,0355,25.0,87.0,4.0,85.0,39.0,9.906078158222744,32.0,19.0,36.0
Tabasco,3,Centla,1,Frontera,0355,8.0,31.0,0.0,30.0,14.0,9.906078158222744,12.0,7.0,27.0
Tabasco,3,Centla,1,Frontera,036A,31.772851503188583,11.0,0.0,10.0,37.62184402468674,9.906078158222744,7.0,3.0,8.0
Tabasco,3,Centla,1,Frontera,036A,42.0,124.0,7.0,119.0,47.0,5.0,55.0,23.0,111.0
Tabasco,3,Centla,1,Frontera,036A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,3,Centla,1,Frontera,036A,31.772851503188583,8.0,0.0,8.0,37.62184402468674,0.0,7.0,3.0,8.0
Tabasco,3,Centla,1,Frontera,036A,34.0,121.0,4.0,107.0,52.0,14.0,34.0,24.0,110.0
Tabasco,3,Centla,1,Frontera,036A,60.0,158.0,12.0,142.0,57.0,16.0,61.0,27.0,123.0
Tabasco,3,Centla,1,Frontera,036A,31.772851503188583,48.0,3.0,47.0,20.0,9.906078158222744,17.0,7.0,26.0
Tabasco,3,Centla,1,Frontera,036A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,3,Centla,1,Frontera,036A,31.772851503188583,44.0,0.0,42.0,14.0,9.906078158222744,16.0,8.0,33.0
Tabasco,3,Centla,1,Frontera,036A,31.772851503188583,33.0,3.0,33.0,15.0,0.0,12.0,8.0,31.0
Tabasco,3,Centla,1,Frontera,036A,4.0,18.0,0.0,79.1235484742101,8.0,4.0,5.0,7.0,17.0
Tabasco,3,Centla,1,Frontera,036A,41.0,139.0,5.0,126.0,66.0,13.0,67.0,33.0,109.0
Tabasco,3,Centla,1,Frontera,036A,44.0,138.0,8.0,124.0,51.0,14.0,71.0,17.0,119.0
Tabasco,3,Centla,1,Frontera,036A,55.0,174.0,9.0,174.0,61.0,0.0,68.0,24.0,134.0
Tabasco,3,Centla,1,Frontera,036A,45.0,133.0,8.0,124.0,60.0,9.0,60.0,27.0,88.0
Tabasco,3,Centla,1,Frontera,036A,31.772851503188583,65.0,3.0,52.0,29.0,13.0,29.0,11.0,41.0
Tabasco,3,Centla,1,Frontera,036A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,3,Centla,1,Frontera,036A,7.0,29.0,0.0,29.0,11.0,0.0,9.0,6.0,20.0
Tabasco,3,Centla,1,Frontera,036A,24.0,67.0,5.0,51.0,22.0,16.0,26.0,10.0,47.0
Tabasco,3,Centla,1,Frontera,036A,42.0,123.0,8.0,112.0,42.0,11.0,27.0,19.0,95.0
Tabasco,3,Centla,1,Frontera,036A,31.772851503188583,22.0,0.0,21.0,8.0,9.906078158222744,5.0,7.0,22.0
Tabasco,3,Centla,1,Frontera,036A,23.0,64.0,5.0,63.0,24.0,9.906078158222744,30.0,9.0,55.0
Tabasco,3,Centla,1,Frontera,036A,37.0,128.0,6.0,127.0,48.0,9.906078158222744,57.0,22.0,80.0
Tabasco,3,Centla,1,Frontera,036A,53.0,191.0,9.0,188.0,89.0,3.0,87.0,37.0,163.0
Tabasco,3,Centla,1,Frontera,036A,19.0,53.0,0.0,53.0,22.0,0.0,17.0,9.0,38.0
Tabasco,3,Centla,1,Frontera,036A,11.0,38.0,3.0,38.0,13.0,0.0,11.0,6.0,37.0
Tabasco,3,Centla,1,Frontera,036A,14.0,42.0,4.0,31.0,19.0,11.0,18.0,13.429552281504792,35.0
Tabasco,3,Centla,1,Frontera,036A,31.772851503188583,49.0,0.0,49.0,22.0,0.0,16.0,11.0,48.0
Tabasco,3,Centla,1,Frontera,036A,31.772851503188583,68.0,5.0,66.0,31.0,9.906078158222744,27.0,18.0,59.0
Tabasco,3,Centla,1,Frontera,036A,31.772851503188583,42.0,7.0,41.0,14.0,9.906078158222744,20.0,7.0,40.0
Tabasco,3,Centla,1,Frontera,036A,14.0,50.0,3.0,47.0,27.0,3.0,29.0,9.0,45.0
Tabasco,3,Centla,1,Frontera,036A,6.0,18.0,0.0,10.0,8.0,8.0,7.0,5.0,18.0
Tabasco,3,Centla,1,Frontera,036A,31.772851503188583,13.0,0.0,13.0,5.0,0.0,7.0,13.429552281504792,8.0
Tabasco,3,Centla,1,Frontera,036A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,3,Centla,1,Frontera,0374,31.772851503188583,102.0,3.0,91.0,40.0,11.0,52.0,17.0,83.0
Tabasco,3,Centla,1,Frontera,0374,31.772851503188583,60.0,3.0,58.0,23.0,9.906078158222744,27.0,5.0,47.0
Tabasco,3,Centla,1,Frontera,0374,38.0,136.0,3.0,135.0,54.0,9.906078158222744,68.0,24.0,101.0
Tabasco,3,Centla,1,Frontera,0374,31.772851503188583,151.0,6.0,142.0,61.0,9.0,74.0,25.0,126.0
Tabasco,3,Centla,1,Frontera,0374,29.0,98.0,5.0,93.0,37.0,5.0,34.0,16.0,65.0
Tabasco,3,Centla,1,Frontera,0374,31.772851503188583,45.0,4.0,43.0,24.0,9.906078158222744,22.0,8.0,24.0
Tabasco,3,Centla,1,Frontera,0374,31.772851503188583,47.0,0.0,40.0,19.0,7.0,27.0,5.0,28.0
Tabasco,3,Centla,1,Frontera,0374,31.772851503188583,56.0,3.0,56.0,26.0,0.0,35.0,8.0,33.0
Tabasco,3,Centla,1,Frontera,0374,31.772851503188583,9.0,0.0,8.0,37.62184402468674,9.906078158222744,5.0,13.429552281504792,7.0
Tabasco,3,Centla,1,Frontera,0374,31.772851503188583,46.0,0.0,45.0,17.0,9.906078158222744,22.0,5.0,41.0
Tabasco,3,Centla,1,Frontera,0374,31.772851503188583,151.0,7.0,147.0,67.0,4.0,71.0,27.0,105.0
Tabasco,3,Centla,1,Frontera,0374,31.772851503188583,134.0,4.0,79.1235484742101,50.0,4.0,67.0,27.0,111.0
Tabasco,3,Centla,1,Frontera,0374,31.772851503188583,66.0,3.0,66.0,30.0,0.0,29.0,13.0,46.0
Tabasco,3,Centla,1,Frontera,0374,23.0,85.0,4.0,80.0,39.0,5.0,32.0,14.0,57.0
Tabasco,3,Centla,1,Frontera,0374,15.0,63.0,5.0,59.0,30.0,4.0,35.0,8.0,54.0
Tabasco,3,Centla,1,Frontera,0374,21.0,66.0,3.0,63.0,31.0,3.0,36.0,6.0,41.0
Tabasco,3,Centla,1,Frontera,0374,3.0,12.0,0.0,10.0,10.0,9.906078158222744,7.0,13.429552281504792,11.0
Tabasco,3,Centla,1,Frontera,0374,41.0,141.0,9.0,133.0,58.0,8.0,55.0,24.0,109.0
Tabasco,3,Centla,1,Frontera,0374,55.0,185.0,6.0,178.0,82.0,7.0,96.0,38.0,122.0
Tabasco,3,Centla,1,Frontera,0374,35.0,120.0,5.0,115.0,43.0,5.0,56.0,14.0,104.0
Tabasco,3,Centla,1,Frontera,0374,31.772851503188583,90.0,5.0,86.0,38.0,4.0,38.0,6.0,71.0
Tabasco,3,Centla,1,Frontera,0374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,3,Centla,1,Frontera,0374,0.0,4.0,0.0,4.0,0.0,0.0,41.539960287912635,13.429552281504792,4.0
Tabasco,3,Centla,1,Frontera,0374,31.772851503188583,69.0,7.0,66.0,28.0,9.906078158222744,34.0,16.0,55.0
Tabasco,3,Centla,1,Frontera,0389,31.0,93.0,0.0,93.0,36.0,0.0,42.0,17.0,62.0
Tabasco,3,Centla,1,Frontera,0389,31.772851503188583,104.0,6.0,104.0,42.0,0.0,47.0,12.0,83.0
Tabasco,3,Centla,1,Frontera,0389,31.772851503188583,57.0,3.0,57.0,12.0,0.0,20.0,11.0,31.0
Tabasco,3,Centla,1,Frontera,0389,24.0,81.0,6.0,79.1235484742101,36.0,0.0,40.0,21.0,44.0
Tabasco,3,Centla,1,Frontera,0389,27.0,78.0,4.0,70.0,36.0,8.0,31.0,13.0,53.0
Tabasco,3,Centla,1,Frontera,0389,16.0,53.0,4.0,52.0,27.0,0.0,22.0,0.0,37.0
Tabasco,3,Centla,1,Frontera,0389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,3,Centla,1,Frontera,0389,62.0,216.0,8.0,206.0,94.0,10.0,103.0,33.0,108.0
Tabasco,3,Centla,1,Frontera,0389,33.0,101.0,6.0,97.0,42.0,4.0,56.0,14.0,85.0
Tabasco,3,Centla,1,Frontera,0389,54.0,154.0,7.0,139.0,67.0,15.0,58.0,23.0,129.0
Tabasco,3,Centla,1,Frontera,0389,31.772851503188583,96.0,3.0,84.0,37.0,12.0,40.0,19.0,84.0
Tabasco,3,Centla,1,Frontera,0389,31.772851503188583,43.0,0.0,41.0,20.0,9.906078158222744,23.0,3.0,35.0
Tabasco,3,Centla,1,Frontera,0389,36.0,119.0,6.0,79.1235484742101,48.0,0.0,49.0,18.0,94.0
