ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,Mujeres de 12-49,Poblacion Total,Poblacion de 0 a 5,Personas c/religion,Personas Casadas,Personas s/religion,Personas Ocupadas,Prom. Grado Escolar,Personas S/Internet,Personas C/Servicio de Salud
27,Tabasco,15,Tacotalpa,1,Tacotalpa,0163,15,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,15,Tacotalpa,1,Tacotalpa,0163,16,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,15,Tacotalpa,1,Tacotalpa,0163,17,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,15,Tacotalpa,1,Tacotalpa,0163,18,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,15,Tacotalpa,1,Tacotalpa,0163,20,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,15,Tacotalpa,1,Tacotalpa,0163,26,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,15,Tacotalpa,1,Tacotalpa,0163,33,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,15,Tacotalpa,1,Tacotalpa,0163,36,33,104,9,97,44,7,44,11.78,6,98
27,Tabasco,15,Tacotalpa,1,Tacotalpa,0163,37,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,15,Tacotalpa,1,Tacotalpa,0163,39,46,138,14,133,55,5,57,12.44,16,117
27,Tabasco,15,Tacotalpa,1,Tacotalpa,0163,40,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,15,Tacotalpa,1,Tacotalpa,0163,42,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,15,Tacotalpa,1,Tacotalpa,0163,43,75,277,27,260,121,17,124,10.42,46,220
27,Tabasco,15,Tacotalpa,1,Tacotalpa,0163,800,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,15,Tacotalpa,1,Tacotalpa,0197,6,37,95,4,80,38,15,38,10.6,11,70
27,Tabasco,15,Tacotalpa,1,Tacotalpa,0197,7,27,83,15,71,31,12,35,12.33,9,63
27,Tabasco,15,Tacotalpa,1,Tacotalpa,0197,11,22,64,8,51,31,13,34,11.16,5,42
27,Tabasco,15,Tacotalpa,1,Tacotalpa,0197,12,26,81,8,72,37,9,36,11.3,10,60
27,Tabasco,15,Tacotalpa,1,Tacotalpa,0197,15,50,137,12,119,57,16,63,10.91,18,105
27,Tabasco,15,Tacotalpa,1,Tacotalpa,0197,20,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,15,Tacotalpa,1,Tacotalpa,0197,21,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,15,Tacotalpa,1,Tacotalpa,0197,800,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,15,Tacotalpa,60,Tapijulapa,0178,3,6,19,0,19,8,0,13,13.29,3,19
27,Tabasco,15,Tacotalpa,60,Tapijulapa,0178,7,137,495,57,440,209,55,194,8.41,108,246
27,Tabasco,15,Tacotalpa,60,Tapijulapa,0178,9,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,15,Tacotalpa,60,Tapijulapa,0178,12,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,15,Tacotalpa,60,Tapijulapa,0178,18,44,163,17,163,65,0,63,9.36,35,147
27,Tabasco,15,Tacotalpa,60,Tapijulapa,0178,19,51,149,16,133,75,16,77,10.01,27,112
27,Tabasco,15,Tacotalpa,60,Tapijulapa,0178,21,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,15,Tacotalpa,60,Tapijulapa,0178,24,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,15,Tacotalpa,60,Tapijulapa,0178,33,37,151,19,117,62,34,71,8.25,30,46
27,Tabasco,15,Tacotalpa,60,Tapijulapa,0182,18,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,15,Tacotalpa,60,Tapijulapa,0182,27,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,15,Tacotalpa,60,Tapijulapa,0182,34,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,15,Tacotalpa,60,Tapijulapa,0182,35,10,39,11,21,16,18,19,8.55,8,37
27,Tabasco,15,Tacotalpa,60,Tapijulapa,0182,36,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,0137,2,73,274,22,244,118,30,131,10.65,24,202
27,Tabasco,16,Teapa,1,Teapa,0137,8,63,193,11,153,70,40,109,10.38,37,116
27,Tabasco,16,Teapa,1,Teapa,0137,9,138,454,47,426,177,28,230,9.83,70,318
27,Tabasco,16,Teapa,1,Teapa,0137,10,64,193,13,182,64,11,97,11.11,24,134
27,Tabasco,16,Teapa,1,Teapa,0137,11,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,0137,16,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,0137,17,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,0137,18,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,0137,19,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,0137,21,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,0137,23,62,220,18,214,86,6,113,10.55,28,163
27,Tabasco,16,Teapa,1,Teapa,0137,33,24,83,8,75,39,8,44,12.34,5,50
27,Tabasco,16,Teapa,1,Teapa,0137,36,40,146,14,133,60,13,73,9.42,28,101
27,Tabasco,16,Teapa,1,Teapa,0141,1,26,80,9,70,37,10,22,11.84,8,79
27,Tabasco,16,Teapa,1,Teapa,0141,2,68,194,13,159,79,35,96,10.71,23,137
27,Tabasco,16,Teapa,1,Teapa,0141,3,108,385,38,307,186,78,199,8.94,73,285
27,Tabasco,16,Teapa,1,Teapa,0141,4,95,327,32,281,140,46,174,9.19,56,238
27,Tabasco,16,Teapa,1,Teapa,0141,5,86,306,20,268,128,20,156,9.8,45,201
27,Tabasco,16,Teapa,1,Teapa,0141,7,57,172,10,157,77,15,82,9.77,34,139
27,Tabasco,16,Teapa,1,Teapa,0141,11,62,218,27,175,107,43,84,8.16,39,195
27,Tabasco,16,Teapa,1,Teapa,0141,12,44,139,12,130,49,9,48,10.55,25,138
27,Tabasco,16,Teapa,1,Teapa,0141,16,49,165,19,146,87,19,71,8.12,37,134
27,Tabasco,16,Teapa,1,Teapa,0141,17,63,198,26,161,90,37,102,10.58,26,150
27,Tabasco,16,Teapa,1,Teapa,0141,18,52,182,13,171,65,11,115,9.2,32,141
27,Tabasco,16,Teapa,1,Teapa,0141,19,151,492,39,419,207,72,239,10.16,65,365
27,Tabasco,16,Teapa,1,Teapa,0141,21,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,0141,22,83,283,37,238,143,45,127,10.56,42,257
27,Tabasco,16,Teapa,1,Teapa,0141,24,97,285,27,250,114,35,161,10.76,37,217
27,Tabasco,16,Teapa,1,Teapa,0141,29,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,0141,33,72,276,20,231,126,45,149,10,39,172
27,Tabasco,16,Teapa,1,Teapa,0141,35,52,176,14,141,77,35,71,7.52,28,102
27,Tabasco,16,Teapa,1,Teapa,0141,37,9,25,3,21,12,4,10,12.95,0,17
27,Tabasco,16,Teapa,1,Teapa,0141,39,26,83,6,62,26,21,46,10.66,12,56
27,Tabasco,16,Teapa,1,Teapa,0141,40,35,105,9,81,50,24,49,10.61,8,88
27,Tabasco,16,Teapa,1,Teapa,0141,46,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,0141,47,16,43,6,33,22,10,21,10.18,6,38
27,Tabasco,16,Teapa,1,Teapa,0160,3,67,214,31,174,96,40,105,9.49,44,98
27,Tabasco,16,Teapa,1,Teapa,0160,4,56,200,23,161,87,39,107,8.81,29,146
27,Tabasco,16,Teapa,1,Teapa,0160,5,99,302,42,239,118,63,155,8.97,36,220
27,Tabasco,16,Teapa,1,Teapa,0160,6,19,77,7,72,33,5,50,8.55,22,57
27,Tabasco,16,Teapa,1,Teapa,0160,12,246,772,91,660,362,112,371,11.46,99,593
27,Tabasco,16,Teapa,1,Teapa,0160,13,137,501,50,423,239,78,262,9.98,71,354
27,Tabasco,16,Teapa,1,Teapa,0160,15,19,64,7,55,25,9,38,6.83,17,55
27,Tabasco,16,Teapa,1,Teapa,0160,18,63,181,20,160,77,21,86,11.73,26,123
27,Tabasco,16,Teapa,1,Teapa,0160,23,40,118,9,102,53,16,57,11.6,7,96
27,Tabasco,16,Teapa,1,Teapa,0160,26,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,0160,30,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,0160,31,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,0160,32,21,65,10,48,27,17,27,8,12,57
27,Tabasco,16,Teapa,1,Teapa,0160,38,107,311,38,285,153,26,156,10.79,43,233
27,Tabasco,16,Teapa,1,Teapa,0160,43,35,96,11,92,43,4,48,11.93,6,71
27,Tabasco,16,Teapa,1,Teapa,0160,46,62,182,37,156,79,26,92,11.19,33,138
27,Tabasco,16,Teapa,1,Teapa,0160,49,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,0175,1,350,1140,156,794,513,339,592,6.02,170,913
27,Tabasco,16,Teapa,1,Teapa,0175,2,44,188,9,128,78,43,95,9.74,24,124
27,Tabasco,16,Teapa,1,Teapa,0175,4,48,195,13,159,82,36,91,8.36,39,153
27,Tabasco,16,Teapa,1,Teapa,0175,10,82,267,31,206,103,61,126,7.45,40,177
27,Tabasco,16,Teapa,1,Teapa,0175,12,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,018A,1,135,409,33,341,147,68,131,10.51,66,348
27,Tabasco,16,Teapa,1,Teapa,018A,4,38,113,9,95,53,18,38,9.89,21,112
27,Tabasco,16,Teapa,1,Teapa,018A,6,122,418,41,363,158,55,184,10.74,52,321
27,Tabasco,16,Teapa,1,Teapa,018A,7,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,018A,8,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,018A,9,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,018A,10,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,018A,12,42,119,6,105,55,14,76,11.59,18,105
27,Tabasco,16,Teapa,1,Teapa,018A,14,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,018A,17,49,137,19,109,57,28,67,8.94,10,73
27,Tabasco,16,Teapa,1,Teapa,018A,18,45,120,11,112,56,8,79,11.35,14,108
27,Tabasco,16,Teapa,1,Teapa,018A,24,105,331,32,296,128,35,165,8.36,38,190
27,Tabasco,16,Teapa,1,Teapa,018A,26,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,018A,37,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,0194,3,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,0194,4,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,0194,5,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,0194,6,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,0194,9,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,0194,10,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,0194,11,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,0194,12,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,0194,13,152,512,45,471,226,41,204,10.69,58,365
27,Tabasco,16,Teapa,1,Teapa,0194,14,36,113,12,78,50,35,39,8.61,19,113
27,Tabasco,16,Teapa,1,Teapa,0194,16,29,93,7,72,40,21,43,9.51,18,62
27,Tabasco,16,Teapa,1,Teapa,0194,17,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,0194,20,41,120,14,114,45,6,57,12.82,13,91
27,Tabasco,16,Teapa,1,Teapa,0194,23,76,282,29,236,111,45,133,10.51,34,229
27,Tabasco,16,Teapa,1,Teapa,0194,25,34,126,11,94,48,32,63,8.21,23,112
27,Tabasco,16,Teapa,1,Teapa,0194,26,43,134,14,126,51,8,65,9.12,21,104
27,Tabasco,16,Teapa,1,Teapa,0194,28,3,11,0,11,6,0,6,9.1,3,0
27,Tabasco,16,Teapa,1,Teapa,0194,32,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,0194,33,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,0194,35,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,0194,38,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,0207,8,33,94,9,83,38,11,41,12.4,7,61
27,Tabasco,16,Teapa,1,Teapa,0207,12,75,230,19,193,103,37,126,12.11,8,178
27,Tabasco,16,Teapa,1,Teapa,0211,7,39,133,14,115,58,18,68,10.14,18,116
27,Tabasco,16,Teapa,1,Teapa,0211,8,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,0211,9,26,65,6,50,30,15,35,12.21,0,65
27,Tabasco,16,Teapa,1,Teapa,0211,10,29,91,9,68,47,23,38,10.34,9,80
27,Tabasco,16,Teapa,1,Teapa,0211,12,17,59,9,44,24,15,23,9.86,8,27
27,Tabasco,16,Teapa,1,Teapa,0211,16,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,0211,17,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,16,Teapa,1,Teapa,0226,1,297,935,89,714,401,221,466,9.79,119,621
27,Tabasco,16,Teapa,1,Teapa,0226,3,19,70,8,64,25,6,39,9.56,6,41
27,Tabasco,16,Teapa,1,Teapa,0226,9,54,147,19,121,59,26,82,10.19,21,95
27,Tabasco,16,Teapa,1,Teapa,0226,10,37,124,17,108,40,16,51,8.95,26,104
27,Tabasco,16,Teapa,1,Teapa,0226,15,41,127,11,95,55,32,70,10.59,19,80
