,ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,Poblacion Total,Mujeres de 12-49,Poblacion de 0 a 5,Personas Casadas,Personas c/religion,Personas s/religion,Personas Ocupadas,Prom. Grado Escolar,Personas S/Internet,Personas C/Servicio de Salud
13243,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,173A,69,20,7,33,58,11,38,11.25,0,62
13244,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,173A,66,22,7,27,58,6,41,12.32,0,60
13247,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,173A,249,81,27,115,230,19,135,11.11,5,206
13248,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,173A,213,67,14,75,174,38,120,12.76,4,172
13252,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,173A,228,83,27,80,216,12,121,11.47,7,177
13253,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,173A,240,75,14,101,212,28,139,13.03,5,215
13254,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,173A,82,29,10,40,66,16,44,13.74,0,68
13255,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,173A,226,76,12,87,203,23,125,12.3,3,186
13283,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1744,14,5,0,8,11,3,13,14.57,0,13
13292,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1744,0,0,0,0,0,0,0,0.00,0,0
13293,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1744,0,0,0,0,0,0,0,0.00,0,0
13294,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1744,0,0,0,0,0,0,0,0.00,0,0
13295,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1744,0,0,0,0,0,0,0,0.00,0,0
13331,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1759,0,0,0,0,0,0,0,0.00,0,0
13333,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1763,115,31,6,41,98,17,59,12.79,0,90
13355,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1763,0,0,0,0,0,0,0,0.00,0,0
13371,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1763,0,0,0,0,0,0,0,0.00,0,0
13378,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1778,115,34,6,51,103,12,76,13.41,4,97
13385,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1778,119,31,9,57,97,22,59,11.97,4,97
13397,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1778,14,3,0,8,14,0,8,12.91,0,13
13427,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1782,0,0,0,0,0,0,0,0.00,0,0
13428,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1782,96,34,7,37,75,19,53,13.61,3,70
13430,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1782,0,0,0,0,0,0,0,0.00,0,0
13431,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1782,0,0,0,0,0,0,0,0.00,0,0
13434,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1782,123,40,11,52,112,11,64,10.15,4,87
13435,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1782,0,0,0,0,0,0,0,0.00,0,0
13443,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1797,0,0,0,0,0,0,0,0.00,0,0
13444,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1797,0,0,0,0,0,0,0,0.00,0,0
13447,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1797,305,76,13,136,291,14,174,13.8,4,262
13448,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1797,0,0,0,0,0,0,0,0.00,0,0
13449,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1797,0,0,0,0,0,0,0,0.00,0,0
13450,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1797,0,0,0,0,0,0,0,0.00,0,0
13451,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1797,0,0,0,0,0,0,0,0.00,0,0
13457,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1797,0,0,0,0,0,0,0,0.00,0,0
13464,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1797,40,13,0,22,28,12,33,15.34,0,34
13468,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1797,39,13,0,14,36,3,29,14.76,0,36
13474,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,180A,102,28,7,40,87,15,54,14.51,0,87
13482,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,180A,83,26,10,36,75,8,43,12.97,4,58
13490,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,180A,160,45,14,66,134,26,98,12.02,3,136
13497,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,180A,135,42,10,52,118,17,75,11.32,5,113
13503,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,180A,158,58,12,71,144,14,91,13.57,4,140
13505,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1829,0,0,0,0,0,0,0,0.00,0,0
13543,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1829,378,102,15,162,342,31,218,12.32,8,316
13546,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1829,0,0,0,0,0,0,0,0.00,0,0
13547,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1829,0,0,0,0,0,0,0,0.00,0,0
13548,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1829,0,0,0,0,0,0,0,0.00,0,0
13549,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1829,0,0,0,0,0,0,0,0.00,0,0
13550,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1829,0,0,0,0,0,0,0,0.00,0,0
13552,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1833,270,86,22,103,267,3,146,10.17,10,188
13554,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1833,141,49,9,63,122,19,82,15.05,0,107
13556,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1833,0,0,0,0,0,0,0,0.00,0,0
13560,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1833,154,47,7,63,130,22,89,13.75,3,127
13562,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1833,163,50,12,55,147,16,101,14.18,6,154
13567,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1833,0,0,0,0,0,0,0,0.00,0,0
13576,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1833,242,80,22,102,233,9,123,9.84,9,186
13578,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1833,0,0,0,0,0,0,0,0.00,0,0
13579,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1833,0,0,0,0,0,0,0,0.00,0,0
13588,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1833,0,0,0,0,0,0,0,0.00,0,0
13589,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1833,0,0,0,0,0,0,0,0.00,0,0
13590,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1833,230,67,29,95,205,25,120,8.27,30,161
13594,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1848,53,12,0,16,50,3,30,13.16,0,44
13595,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1848,0,0,0,0,0,0,0,0.00,0,0
13603,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1848,0,0,0,0,0,0,0,0.00,0,0
13604,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1848,0,0,0,0,0,0,0,0.00,0,0
13610,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1848,49,16,0,14,27,22,30,13.52,0,40
13623,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1848,87,32,8,36,66,21,51,14.64,3,75
13625,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1848,263,72,18,96,240,19,148,12.68,4,225
13627,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1848,0,0,0,0,0,0,0,0.00,0,0
13631,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1848,0,0,0,0,0,0,0,0.00,0,0
13632,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1848,148,47,12,64,117,31,87,14.22,4,121
13633,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1848,0,0,0,0,0,0,0,0.00,0,0
13634,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1848,0,0,0,0,0,0,0,0.00,0,0
13635,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1848,0,0,0,0,0,0,0,0.00,0,0
13636,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1848,0,0,0,0,0,0,0,0.00,0,0
13637,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1848,0,0,0,0,0,0,0,0.00,0,0
13656,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1852,12,7,0,4,8,4,9,15.58,0,12
13658,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1852,0,0,0,0,0,0,0,0.00,0,0
13666,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1852,0,0,0,0,0,0,0,0.00,0,0
13676,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1867,45,15,0,21,40,5,25,14.51,0,36
13677,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1867,51,17,0,22,51,0,28,15.69,0,42
13696,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1871,32,9,4,8,18,14,21,10.64,0,23
13702,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1871,0,0,0,0,0,0,0,0.00,0,0
13706,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1871,118,39,12,48,112,6,59,10.17,8,81
13712,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1871,0,0,0,0,0,0,0,0.00,0,0
13716,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1871,0,0,0,0,0,0,0,0.00,0,0
13718,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1886,336,108,18,149,309,27,191,11.25,13,284
13719,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1886,327,103,26,125,292,35,178,11.03,4,257
13722,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1886,142,36,11,63,138,3,75,11.4,5,101
13723,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1886,352,120,35,145,322,30,200,10.83,14,316
13726,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1886,178,46,14,63,167,11,77,11.23,6,147
13727,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1886,303,82,27,112,270,33,173,11.17,17,234
13730,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1886,163,50,9,65,153,9,75,10.14,9,124
13731,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1886,242,80,24,95,218,24,146,11.09,4,200
13732,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1886,0,0,0,0,0,0,0,0.00,0,0
13734,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1886,35,18,0,10,35,0,23,11.17,3,33
13735,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1886,155,46,13,57,151,4,84,11.65,5,113
13736,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1886,0,0,0,0,0,0,0,0.00,0,0
13746,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1886,342,101,27,148,331,11,171,11.22,10,270
13749,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1886,90,24,12,35,63,27,45,10.61,4,64
13763,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1890,456,149,18,195,400,56,247,14.86,5,368
13774,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1903,111,39,9,47,107,4,72,9.92,5,89
13776,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1903,105,28,11,40,88,6,50,10.24,4,76
13779,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1903,156,49,12,57,147,9,83,10.16,4,120
13780,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1903,123,38,11,54,118,5,70,9.54,4,88
13781,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1903,157,49,23,57,153,4,86,9.86,3,131
13782,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1903,145,37,11,54,125,4,70,8.97,4,85
13783,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1903,143,40,15,58,139,4,77,9.4,9,98
13787,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1903,360,104,24,163,327,33,209,9.83,11,268
13788,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1903,0,0,0,0,0,0,0,0.00,0,0
13790,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1918,413,134,26,155,357,56,223,11.71,12,306
13792,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1918,192,54,15,71,180,12,120,10.41,9,150
13796,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1918,109,29,11,38,99,10,70,9.06,4,77
13800,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1918,350,105,23,150,320,30,199,11.53,9,313
13801,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1918,463,150,50,182,432,31,256,11.41,12,383
13807,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1918,0,0,0,0,0,0,0,0.00,0,0
13808,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1918,0,0,0,0,0,0,0,0.00,0,0
13828,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1918,114,31,9,35,98,16,68,8.99,4,89
13829,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1918,125,36,15,56,115,10,69,10.23,3,91
13830,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1918,341,114,38,142,307,34,193,11.3,14,269
13846,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1918,0,0,0,0,0,0,0,0.00,0,0
13853,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1918,0,0,0,0,0,0,0,0.00,0,0
13854,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1918,0,0,0,0,0,0,0,0.00,0,0
13855,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1918,0,0,0,0,0,0,0,0.00,0,0
13856,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1918,0,0,0,0,0,0,0,0.00,0,0
13857,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1918,0,0,0,0,0,0,0,0.00,0,0
13858,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1918,0,0,0,0,0,0,0,0.00,0,0
13871,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1918,78,26,9,26,59,19,50,13.6,4,64
13879,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1922,202,57,21,78,192,10,107,11.09,8,166
13880,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1922,0,0,0,0,0,0,0,0.00,0,0
13882,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1922,294,81,27,114,262,16,180,10.25,7,235
13883,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1922,111,28,9,44,97,14,69,11.11,0,100
13886,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1922,433,130,39,173,384,49,235,11.09,10,372
13890,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1922,171,49,8,81,151,20,112,10.31,9,139
13892,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1922,260,75,13,118,241,19,187,10.63,12,221
13893,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1922,307,102,25,115,279,28,181,11.33,3,262
13894,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1922,352,103,24,159,297,54,206,11.47,10,287
13897,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1922,0,0,0,0,0,0,0,0.00,0,0
13898,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1922,0,0,0,0,0,0,0,0.00,0,0
13901,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1922,0,0,0,0,0,0,0,0.00,0,0
13902,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1922,0,0,0,0,0,0,0,0.00,0,0
13905,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1937,0,0,0,0,0,0,0,0.00,0,0
13906,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1937,89,33,13,32,76,13,52,10.63,3,73
13908,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1937,206,69,17,84,180,19,115,10.75,9,170
13910,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1937,78,25,9,39,71,7,46,13.08,0,71
13912,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1937,135,36,8,55,103,32,89,11.67,4,123
13913,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1937,169,51,13,63,146,23,100,10.66,5,146
13922,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1937,158,50,11,63,148,10,86,11.62,4,128
13931,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1937,310,100,28,117,302,8,192,10.54,12,281
13937,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1937,0,0,0,0,0,0,0,0.00,0,0
13946,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1941,75,19,8,29,65,9,34,9.02,4,39
13948,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1941,0,0,0,0,0,0,0,0.00,0,0
13949,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1941,0,0,0,0,0,0,0,0.00,0,0
13951,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1941,0,0,0,0,0,0,0,0.00,0,0
13960,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1941,0,0,0,0,0,0,0,0.00,0,0
13968,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1956,88,29,14,29,83,5,35,8.56,3,51
13979,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1975,574,185,45,228,530,42,323,11.83,20,474
13986,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1975,440,141,32,184,383,57,218,10.75,17,346
13989,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1975,348,118,36,153,302,46,211,11,8,313
13990,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1975,0,0,0,0,0,0,0,0.00,0,0
13992,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1975,303,97,22,116,262,40,166,11.03,14,259
13995,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1975,0,0,0,0,0,0,0,0.00,0,0
14001,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1975,0,0,0,0,0,0,0,0.00,0,0
14002,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1975,75,24,6,34,61,14,49,10.98,6,50
14005,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1975,358,110,27,132,294,64,215,13.54,6,294
14007,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1975,268,91,14,104,231,37,153,12.86,5,221
14009,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1975,165,60,12,64,128,37,98,13.35,5,113
14011,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1975,197,61,14,77,171,26,105,12.15,7,141
14012,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1975,17,3,0,8,14,3,8,9.24,0,12
14022,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1975,22,7,0,8,14,8,17,14.55,0,16
14028,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1975,215,70,15,98,190,25,111,11.09,8,169
14037,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1975,55,17,6,28,52,3,31,10.77,0,44
14051,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1975,0,0,0,0,0,0,0,0.00,0,0
14056,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,198A,153,43,15,58,140,13,80,8.98,6,104
14058,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,198A,93,32,8,40,78,15,45,9.77,6,87
14059,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,198A,0,0,0,0,0,0,0,0.00,0,0
14061,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,198A,0,0,0,0,0,0,0,0.00,0,0
14066,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,198A,0,0,0,0,0,0,0,0.00,0,0
14072,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,198A,112,33,7,44,102,10,60,9.29,11,104
14096,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,1994,0,0,0,0,0,0,0,0.00,0,0
14103,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2009,96,27,13,42,76,20,42,8.75,3,80
14108,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2009,99,34,10,37,82,17,56,9.36,6,75
14127,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2009,83,24,11,32,79,4,46,9.07,8,64
14134,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2013,84,26,10,39,77,7,32,9.77,3,73
14138,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2013,0,0,0,0,0,0,0,0.00,0,0
14147,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2013,96,34,7,41,88,8,68,9.66,8,70
14156,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2013,75,21,6,35,68,7,42,10.35,4,64
14158,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2013,85,33,10,32,85,0,50,10.17,4,68
14163,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2013,144,60,14,60,130,14,77,13.67,0,133
14166,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2013,0,0,0,0,0,0,0,0.00,0,0
14179,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2028,173,53,12,70,156,17,93,10.94,6,141
14183,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2028,111,37,7,52,98,13,58,9.42,4,89
14188,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2028,116,35,12,47,109,7,55,8.96,8,82
14193,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2028,176,58,20,80,156,20,101,9.75,12,149
14234,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2032,236,70,18,86,206,29,132,9.92,9,167
14241,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2032,232,69,14,106,198,34,138,12.13,4,192
14245,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2032,0,0,0,0,0,0,0,0.00,0,0
14253,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2032,0,0,0,0,0,0,0,0.00,0,0
14255,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2032,15,4,0,10,15,0,8,14.69,0,13
14257,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2047,171,47,17,73,150,21,98,11.01,6,129
14261,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2047,12,4,0,5,8,4,8,13.36,0,7
14264,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2047,104,36,7,56,97,7,55,11.85,5,97
14267,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2047,88,22,3,31,61,27,55,10.52,3,69
14275,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2047,51,10,6,21,45,6,31,9.63,4,36
14277,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2047,145,53,17,59,142,3,85,11.61,6,119
14299,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2051,64,14,3,35,59,5,40,8.39,3,54
14303,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2066,244,80,29,109,202,40,127,7.91,18,203
14304,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2066,168,52,15,69,128,40,101,9.14,9,138
14321,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2066,0,0,0,0,0,0,0,0.00,0,0
14324,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2066,132,38,19,54,126,6,57,7.32,19,76
14325,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2066,134,51,18,58,124,10,68,8.47,15,100
14326,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2066,117,41,15,49,111,6,62,7.55,17,93
14328,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2066,254,90,42,92,213,41,116,8.41,30,179
14334,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2070,223,71,16,97,192,20,118,8.89,13,143
14339,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2070,0,0,0,0,0,0,0,0.00,0,0
14353,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,209A,408,127,19,167,377,31,214,11.65,10,322
14357,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2102,156,54,9,65,130,26,79,10.46,5,136
14358,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2102,220,59,19,102,204,16,117,10.24,11,204
14361,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2102,0,0,0,0,0,0,0,0.00,0,0
14363,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2102,287,95,27,116,265,22,180,10.83,7,238
14369,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2102,302,82,25,122,290,11,186,10.94,18,258
14370,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2102,153,52,11,66,146,7,88,10.89,5,135
14374,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2102,109,24,12,47,97,12,62,11.33,6,82
14377,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2102,141,31,10,64,134,7,65,11.43,5,134
14380,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2102,106,27,11,50,84,22,51,11.7,3,83
14383,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2102,302,92,20,130,264,38,155,10.72,11,250
14384,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2102,618,174,39,264,562,56,312,11.33,16,462
14388,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2117,58,17,6,21,54,3,24,12.28,0,46
14389,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2117,279,81,16,128,239,37,152,12.29,8,226
14395,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2117,118,20,10,45,95,8,55,11.99,6,88
14397,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2117,0,0,0,0,0,0,0,0.00,0,0
14403,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2117,310,85,28,138,283,27,185,12.08,15,242
14413,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2117,137,40,14,57,128,9,74,10.81,4,111
14418,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2121,107,30,13,44,99,8,52,7.68,8,90
14427,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2121,101,32,6,44,98,3,57,6.75,10,79
14431,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2121,0,0,0,0,0,0,0,0.00,0,0
14432,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,2121,0,0,0,0,0,0,0,0.00,0,0
