,ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,Poblacion Total,Mujeres de 12-49,Poblacion de 0 a 5,Personas Casadas,Personas c/religion,Personas s/religion,Personas Ocupadas,Prom. Grado Escolar,Personas S/Internet,Personas C/Servicio de Salud
1357,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,270A,0,0,0,0,0,0,0,0.00,0,0
1358,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,270A,100,33,12,41,74,26,47,9.62,5,96
1360,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,270A,101,39,13,37,92,9,49,9.15,8,76
1362,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,270A,127,42,8,57,120,7,70,10.33,6,122
1363,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,270A,0,0,0,0,0,0,0,0.00,0,0
1366,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,270A,0,0,0,0,0,0,0,0.00,0,0
1367,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,270A,0,0,0,0,0,0,0,0.00,0,0
1368,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,270A,98,39,16,50,76,22,50,11.05,10,77
1370,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,270A,93,32,16,52,69,24,51,9.48,11,75
1371,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,270A,97,32,15,48,66,31,45,8.6,15,64
1372,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,270A,90,29,16,42,66,24,43,10.2,16,69
1373,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,270A,148,52,25,72,119,28,77,10.05,29,125
1376,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,270A,81,26,20,30,52,29,30,9.56,12,63
1377,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,270A,154,53,30,68,96,58,63,9.87,28,109
1381,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,270A,0,0,0,0,0,0,0,0.00,0,0
1383,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,270A,128,44,30,63,90,38,68,9.43,23,110
1386,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,270A,0,0,0,0,0,0,0,0.00,0,0
1387,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,270A,0,0,0,0,0,0,0,0.00,0,0
1388,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,270A,0,0,0,0,0,0,0,0.00,0,0
1389,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,270A,19,7,4,13,14,5,12,10,7,18
1392,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,270A,0,0,0,0,0,0,0,0.00,0,0
1395,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,270A,0,0,0,0,0,0,0,0.00,0,0
1396,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,270A,0,0,0,0,0,0,0,0.00,0,0
1397,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,270A,0,0,0,0,0,0,0,0.00,0,0
1398,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,270A,0,0,0,0,0,0,0,0.00,0,0
1399,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,270A,0,0,0,0,0,0,0,0.00,0,0
1404,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2729,0,0,0,0,0,0,0,0.00,0,0
1405,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2729,0,0,0,0,0,0,0,0.00,0,0
1406,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2729,0,0,0,0,0,0,0,0.00,0,0
1407,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2729,0,0,0,0,0,0,0,0.00,0,0
1408,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2729,0,0,0,0,0,0,0,0.00,0,0
1413,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2733,0,0,0,0,0,0,0,0.00,0,0
1414,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2733,0,0,0,0,0,0,0,0.00,0,0
1415,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2733,0,0,0,0,0,0,0,0.00,0,0
1416,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2733,0,0,0,0,0,0,0,0.00,0,0
1418,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2733,49,17,6,22,44,5,24,8.16,6,33
1421,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2733,80,23,13,36,59,21,38,8.72,16,61
1436,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2733,0,0,0,0,0,0,0,0.00,0,0
1442,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2733,0,0,0,0,0,0,0,0.00,0,0
1447,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2748,0,0,0,0,0,0,0,0.00,0,0
1448,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2748,0,0,0,0,0,0,0,0.00,0,0
1449,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2748,0,0,0,0,0,0,0,0.00,0,0
1457,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2748,0,0,0,0,0,0,0,0.00,0,0
1459,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2752,0,0,0,0,0,0,0,0.00,0,0
1462,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2752,0,0,0,0,0,0,0,0.00,0,0
1463,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2752,0,0,0,0,0,0,0,0.00,0,0
1465,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2767,0,0,0,0,0,0,0,0.00,0,0
1466,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2767,0,0,0,0,0,0,0,0.00,0,0
1467,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2767,0,0,0,0,0,0,0,0.00,0,0
1468,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2767,0,0,0,0,0,0,0,0.00,0,0
1469,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2767,0,0,0,0,0,0,0,0.00,0,0
1470,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2767,0,0,0,0,0,0,0,0.00,0,0
1471,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2767,0,0,0,0,0,0,0,0.00,0,0
1472,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2767,0,0,0,0,0,0,0,0.00,0,0
1473,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2767,0,0,0,0,0,0,0,0.00,0,0
1474,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2767,0,0,0,0,0,0,0,0.00,0,0
1475,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2767,0,0,0,0,0,0,0,0.00,0,0
1476,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2767,0,0,0,0,0,0,0,0.00,0,0
1478,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2767,0,0,0,0,0,0,0,0.00,0,0
1479,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2767,0,0,0,0,0,0,0,0.00,0,0
1481,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2771,0,0,0,0,0,0,0,0.00,0,0
1482,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2771,0,0,0,0,0,0,0,0.00,0,0
1485,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2771,59,15,8,22,38,21,27,8.11,11,42
1488,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2771,58,13,6,36,48,10,26,8.23,10,30
1509,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2790,0,0,0,0,0,0,0,0.00,0,0
1512,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2790,0,0,0,0,0,0,0,0.00,0,0
1516,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2790,0,0,0,0,0,0,0,0.00,0,0
1535,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2790,57,15,8,19,44,13,25,8.22,5,38
1541,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2790,0,0,0,0,0,0,0,0.00,0,0
1542,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2790,0,0,0,0,0,0,0,0.00,0,0
1555,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2822,86,28,9,36,73,13,38,9.45,10,77
1564,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2822,0,0,0,0,0,0,0,0.00,0,0
1569,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2822,0,0,0,0,0,0,0,0.00,0,0
1572,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2822,26,6,6,6,11,15,10,9.7,5,21
1575,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2822,0,0,0,0,0,0,0,0.00,0,0
1577,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2875,0,0,0,0,0,0,0,0.00,0,0
1579,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2875,0,0,0,0,0,0,0,0.00,0,0
1586,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2875,14,5,0,5,14,0,8,12.33,0,9
1594,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2875,108,31,11,45,97,11,50,8.35,23,83
1595,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2875,115,28,13,48,110,5,54,8.47,22,97
1599,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2875,97,27,13,42,84,13,49,9.6,12,78
1606,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2875,0,0,0,0,0,0,0,0.00,0,0
1607,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2875,0,0,0,0,0,0,0,0.00,0,0
1622,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,288A,0,0,0,0,0,0,0,0.00,0,0
1623,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,288A,60,16,8,24,34,26,29,10.03,5,49
1626,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,288A,138,46,18,63,117,21,80,11.4,13,108
1648,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,288A,118,39,11,48,99,19,52,8.77,12,94
1652,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,288A,0,0,0,0,0,0,0,0.00,0,0
1654,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,288A,0,0,0,0,0,0,0,0.00,0,0
1657,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,288A,126,43,10,54,103,23,73,11.94,4,105
1662,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,288A,0,0,0,0,0,0,0,0.00,0,0
1664,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2894,0,0,0,0,0,0,0,0.00,0,0
1667,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2894,0,0,0,0,0,0,0,0.00,0,0
1669,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2894,49,8,4,22,30,19,26,9.93,4,35
1671,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2894,46,15,7,19,33,13,30,10.35,5,37
1673,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2894,0,0,0,0,0,0,0,0.00,0,0
1681,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2894,33,12,0,20,23,10,21,10.85,0,27
1682,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2894,32,11,6,14,11,21,11,10.32,3,30
1695,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2907,17,6,0,9,14,3,12,14.41,0,15
1728,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2907,0,0,0,0,0,0,0,0.00,0,0
1732,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2907,0,0,0,0,0,0,0,0.00,0,0
1734,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2911,0,0,0,0,0,0,0,0.00,0,0
1738,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2911,50,9,6,20,35,15,25,7.53,9,39
1772,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2926,57,18,9,19,42,15,26,8.32,8,35
1780,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2926,40,10,8,23,37,3,27,9.65,3,37
1783,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2926,54,12,10,27,42,12,22,9.39,4,43
1800,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2926,35,8,5,14,27,8,19,8.42,4,28
1808,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2930,0,0,0,0,0,0,0,0.00,0,0
1809,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2930,0,0,0,0,0,0,0,0.00,0,0
1821,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2930,0,0,0,0,0,0,0,0.00,0,0
1828,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2930,26,7,0,9,26,0,10,12.5,0,15
1832,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2930,0,0,0,0,0,0,0,0.00,0,0
1833,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2930,0,0,0,0,0,0,0,0.00,0,0
1834,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2930,0,0,0,0,0,0,0,0.00,0,0
1838,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2930,0,0,0,0,0,0,0,0.00,0,0
1841,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2930,0,0,0,0,0,0,0,0.00,0,0
1843,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2930,0,0,0,0,0,0,0,0.00,0,0
1846,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2930,0,0,0,0,0,0,0,0.00,0,0
1849,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2930,0,0,0,0,0,0,0,0.00,0,0
1850,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2930,157,54,18,58,52,105,67,8.47,22,117
1851,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2930,123,39,18,49,100,23,44,8.96,18,92
1853,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2930,58,15,10,26,24,34,30,10,7,50
1856,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2930,0,0,0,0,0,0,0,0.00,0,0
1858,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2945,17,4,0,8,9,8,7,12.36,0,16
1859,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2945,0,0,0,0,0,0,0,0.00,0,0
1866,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2945,56,17,3,28,32,24,27,8.4,3,40
1867,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2945,0,0,0,0,0,0,0,0.00,0,0
1868,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2945,0,0,0,0,0,0,0,0.00,0,0
1871,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2945,95,30,10,39,84,11,40,10.83,6,73
1872,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2945,86,30,14,37,15,71,38,9.97,8,70
1875,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2945,78,27,6,29,65,13,42,10.93,4,69
1876,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2945,84,27,14,41,58,26,43,11.48,7,75
1895,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2945,0,0,0,0,0,0,0,0.00,0,0
1899,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,295A,95,24,16,42,75,20,53,8.91,8,71
1901,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,295A,0,0,0,0,0,0,0,0.00,0,0
1905,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,295A,77,32,12,35,66,11,33,9.18,6,70
1912,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,295A,79,18,7,33,68,11,37,7.75,11,71
1916,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,295A,0,0,0,0,0,0,0,0.00,0,0
1922,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,295A,0,0,0,0,0,0,0,0.00,0,0
1924,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,295A,0,0,0,0,0,0,0,0.00,0,0
1926,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,295A,0,0,0,0,0,0,0,0.00,0,0
1932,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2964,189,54,26,89,135,54,102,9.45,22,156
1938,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2964,69,19,8,31,43,26,32,9.56,5,53
1939,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2964,42,11,7,12,26,16,21,9.44,3,36
1940,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2964,77,25,9,32,59,18,42,9.31,8,72
1944,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2964,76,28,6,31,35,41,35,9.45,7,65
1950,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2964,0,0,0,0,0,0,0,0.00,0,0
1952,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2964,0,0,0,0,0,0,0,0.00,0,0
1958,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2979,56,18,7,20,31,25,26,8.77,6,46
1961,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2979,0,0,0,0,0,0,0,0.00,0,0
1965,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2979,80,20,12,34,60,20,33,8.24,12,58
1968,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2979,77,23,11,33,67,10,36,7.36,13,47
1970,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2979,88,30,11,38,68,20,50,8.85,8,60
1972,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2979,59,19,10,26,53,6,31,9.38,10,46
1973,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2979,71,23,11,25,46,25,32,9.42,13,50
1974,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2979,75,24,10,35,51,24,40,8.44,11,51
1979,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2979,0,0,0,0,0,0,0,0.00,0,0
1980,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2979,86,24,10,38,58,28,42,7.67,14,64
1982,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2979,78,26,11,36,59,19,37,9.52,12,53
1987,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2979,62,17,10,27,39,23,30,8.21,10,53
2002,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2979,33,13,3,15,29,4,14,7.04,6,27
2009,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2979,52,16,8,23,29,23,17,8.03,8,26
2011,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2979,101,24,12,39,79,22,48,8.42,23,52
2017,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2983,0,0,0,0,0,0,0,0.00,0,0
2026,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2983,18,5,0,10,13,5,9,7.19,4,13
2034,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2983,39,10,0,12,30,9,19,8.6,5,32
2039,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2983,0,0,0,0,0,0,0,0.00,0,0
2043,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2983,58,16,6,22,40,18,27,8.34,9,52
2060,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2998,206,72,17,83,144,62,89,7.68,46,142
2061,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2998,236,72,29,111,181,55,112,8.72,27,197
2062,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2998,212,61,30,76,119,93,111,8.91,21,155
2064,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2998,77,17,9,28,59,18,41,9.27,10,55
2068,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2998,48,14,0,22,45,3,30,10.65,10,33
2074,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2998,13,3,0,4,13,0,7,10.83,0,10
2078,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2998,69,17,8,29,37,32,20,8.85,12,51
2080,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2998,98,25,9,38,60,38,49,9.92,15,73
2081,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2998,74,27,10,28,38,36,37,10.25,6,61
2083,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2998,0,0,0,0,0,0,0,0.00,0,0
2088,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2998,0,0,0,0,0,0,0,0.00,0,0
2092,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,2998,96,37,9,41,66,30,48,8.54,14,81
2103,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,3040,88,22,6,24,60,3,33,10.05,7,52
2110,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,3040,0,0,0,0,0,0,0,0.00,0,0
2116,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,3040,65,20,14,35,58,7,33,12.43,8,59
2125,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,3040,64,26,9,31,61,3,29,9.47,5,50
2127,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,3040,70,21,7,35,53,17,27,9.06,8,55
2134,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,3040,40,13,6,16,34,6,16,10.04,5,34
2154,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,3040,40,10,3,16,29,11,15,8.52,5,32
2160,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,3040,46,12,5,24,38,8,26,9.47,10,42
2162,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,3040,39,12,9,17,29,10,16,10.19,3,34
2170,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,3055,84,29,8,43,79,5,47,9.77,13,71
2171,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,3055,69,20,8,26,50,19,34,9.17,7,63
2173,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,3055,70,28,9,30,55,15,30,10.68,4,63
2195,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,3055,43,11,7,14,43,0,14,9.54,5,42
2196,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,3055,36,10,4,16,32,4,19,10.41,3,27
2198,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,3055,55,16,12,23,43,12,25,8.82,8,47
2199,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,3055,56,11,7,24,43,13,23,8.58,8,47
2206,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,3055,0,0,0,0,0,0,0,0.00,0,0
2210,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,3055,0,0,0,0,0,0,0,0.00,0,0
2211,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,3055,0,0,0,0,0,0,0,0.00,0,0
2214,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,3055,0,0,0,0,0,0,0,0.00,0,0
2225,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,306A,0,0,0,0,0,0,0,0.00,0,0
2227,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,306A,63,22,6,31,41,22,37,10.07,5,51
2232,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,306A,75,23,10,28,29,46,46,9.35,9,55
2245,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,306A,33,10,3,15,23,10,17,9.61,3,23
2246,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,306A,79,20,13,38,48,31,53,10.18,8,72
2247,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,306A,0,0,0,0,0,0,0,0.00,0,0
2249,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,306A,0,0,0,0,0,0,0,0.00,0,0
2250,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,306A,0,0,0,0,0,0,0,0.00,0,0
2256,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,306A,0,0,0,0,0,0,0,0.00,0,0
2262,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,3074,0,0,0,0,0,0,0,0.00,0,0
2283,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,3074,0,0,0,0,0,0,0,0.00,0,0
2288,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,3074,43,11,6,20,32,11,22,9.1,9,38
2308,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,3089,35,12,0,20,19,16,18,10.11,5,23
2330,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,3089,28,5,8,11,19,9,12,7.69,4,22
2342,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,3125,0,0,0,0,0,0,0,0.00,0,0
2347,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,3125,20,5,3,7,20,0,9,7.93,4,20
2348,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,3125,0,0,0,0,0,0,0,0.00,0,0
2365,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,3125,0,0,0,0,0,0,0,0.00,0,0
2372,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,3125,0,0,0,0,0,0,0,0.00,0,0
2380,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,3125,36,11,3,18,33,3,20,8.13,4,34
2384,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,3125,0,0,0,0,0,0,0,0.00,0,0
2396,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,3125,59,24,9,22,48,11,21,8.78,5,54
2398,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,3125,46,14,6,22,26,20,24,10.06,5,40
